config_name,batch_size,avg_total_latency_ns,std_total_latency_ns,median_total_latency_ns,p5_total_latency_ns,p95_total_latency_ns,avg_per_item_latency_ns,measured_fpr,memory_usage_bytes,avg_predictor_data_movement_time,std_predictor_data_movement_time,avg_predictor_inference_time,std_predictor_inference_time,avg_backup_bf_time,std_backup_bf_time,avg_backup_bf_time_per_key,std_backup_bf_time_per_key
FastPLBF_N1000_k10_F1.0E-02_HF4096,1,337470.95,89493.78227004023,315666.5,297150.0,399748.25000000023,337470.95,0.010034270688383671,75253,,,0.00032403538934886453,8.214481044874772e-05,6.918841972947121e-06,4.464920941476195e-06,6.918841972947121e-06,4.464920941476195e-06
FastPLBF_N1000_k10_F1.0E-02_HF4096,8,453441.6,95400.12138434294,436083.0,411350.3,500880.60000000027,56680.2,0.010034270688383671,75253,,,0.0004138584481552243,8.351493347843698e-05,2.6766618248075247e-05,7.781545957961823e-06,3.345827281009406e-06,2.7381465986593033e-06
FastPLBF_N1000_k10_F1.0E-02_HF4096,64,1352429.05,88608.66175580841,1331937.0,1318193.45,1402279.4500000002,21131.70390625,0.010034270688383671,75253,,,0.0011421355011407286,7.454662441607967e-05,0.0001564541831612587,1.1696963124064535e-05,2.444596611894667e-06,1.6000258890220772e-06
FastPLBF_N1000_k10_F1.0E-02_HF4096,256,4566868.75,149662.71735854837,4530916.5,4507779.8,4616393.15,17839.3310546875,0.010034270688383671,75253,,,0.0037521978956647217,0.00012074204470417263,0.0006120261154137552,2.4054665950549243e-05,2.390727013334981e-06,1.652349829961465e-06
FastPLBF_N1000_k10_F1.0E-02_HF4096,1024,16827072.9,270677.13076417503,16793792.0,16620801.75,16980685.400000002,16432.68837890625,0.010034270688383671,75253,,,0.013700491585768759,0.00014552154010195902,0.002360781526658684,0.00014257218383393125,2.305450709627621e-06,1.628106649449232e-06
